customer_id,product_id,profit,recency,R_Score,F_Score,M_Score,R_M_F_Value,Customer Title,Customer_Title
3448,5,2616.7999999999997,10,4,2,2,422,Platinum,Platinum
3449,4,1541.1600000000003,149,1,1,1,111,Bronze,Bronze
3450,6,5577.060000000001,98,1,3,4,134,Bronze,Bronze
3452,2,1820.5700000000002,2,4,1,2,412,Platinum,Platinum
3453,6,2341.29,72,2,3,2,232,Silver,Silver
3458,3,1740.37,108,1,1,1,111,Bronze,Bronze
3460,9,8321.810000000001,55,2,4,4,244,Silver,Silver
3461,7,4233.2,136,1,3,4,134,Bronze,Bronze
3462,5,4416.71,21,3,2,4,324,Gold,Gold
3463,4,993.9200000000001,57,2,1,1,211,Bronze,Bronze
3465,10,4946.67,72,2,4,4,244,Silver,Silver
3466,3,272.7900000000002,68,2,1,1,211,Bronze,Bronze
3467,6,5135.0,5,4,3,4,434,Platinum,Platinum
3469,3,320.1899999999999,38,3,1,1,311,Silver,Silver
3470,8,7228.799999999999,2,4,4,4,444,Platinum,Platinum
3471,4,1914.1000000000004,148,1,1,2,112,Bronze,Bronze
3474,5,2358.99,71,2,2,2,222,Silver,Silver
3475,4,2515.14,3,4,1,2,412,Platinum,Platinum
3477,7,3106.49,64,2,3,3,233,Silver,Silver
3478,6,4297.849999999999,29,3,3,4,334,Gold,Gold
3481,7,2438.45,54,2,3,2,232,Silver,Silver
3482,8,5549.589999999999,27,3,4,4,344,Gold,Gold
3483,6,2193.04,117,1,3,2,132,Bronze,Bronze
3484,6,5112.109999999999,79,2,3,4,234,Silver,Silver
3485,3,2491.47,25,3,1,2,312,Gold,Gold
3486,4,2972.3399999999997,9,4,1,3,413,Platinum,Platinum
3487,3,1837.75,10,4,1,2,412,Platinum,Platinum
3488,2,815.9499999999999,17,4,1,1,411,Gold,Gold
3489,6,2644.4399999999996,108,1,3,2,132,Bronze,Bronze
3490,5,2379.5699999999997,166,1,2,2,122,Bronze,Bronze
3491,4,1430.28,189,1,1,1,111,Bronze,Bronze
3492,3,2193.81,80,2,1,2,212,Silver,Silver
3493,6,3728.88,93,1,3,3,133,Bronze,Bronze
3494,4,2755.1099999999997,4,4,1,2,412,Platinum,Platinum
3495,7,3847.65,13,4,3,3,433,Platinum,Platinum
3496,4,2045.8400000000001,256,1,1,2,112,Bronze,Bronze
3497,3,1648.32,52,2,1,1,211,Bronze,Bronze
